version,rarity,hp,attack,magic_attack,defense,magic_defense,agility
v1,U,1581,69,217,400,590,72
v1,U,1367,105,254,420,567,72
v1,U,1542,185,249,244,553,72
v1,U,1536,301,168,245,505,72
v1,U,1397,101,440,240,473,72
v1,U,1656,64,423,219,448,72
v1,U,1650,227,277,249,396,72
v1,U,1546,309,245,276,348,72
v1,U,1645,231,204,414,333,72
v1,U,1680,274,234,297,328,72
v1,U,1807,381,46,369,312,72
v1,U,1546,293,216,425,263,72
v1,U,1593,397,229,260,238,72
v1,U,1321,352,121,314,535,71
v1,U,1345,168,355,294,473,71
v1,U,1490,415,57,302,468,71
v1,U,1329,99,458,260,466,71
v1,U,1464,424,109,289,406,71
v1,U,1679,174,362,234,355,71
v1,U,1635,208,121,562,344,71
v1,U,1396,513,98,301,316,71
v1,U,1530,375,129,408,298,71
v1,U,1534,379,148,400,271,71
v1,U,1793,260,106,510,268,71
v1,U,1727,145,448,230,255,71
v1,U,1666,417,238,181,244,71
v1,U,1611,297,346,251,218,71
v1,U,1464,214,137,405,554,70
v1,U,1426,174,336,197,552,70
v1,U,1456,300,192,224,537,70
v1,U,1521,180,309,260,474,70
v1,U,1484,393,203,201,398,70
v1,U,1578,147,327,382,347,70
v1,U,1717,197,134,530,337,70
v1,U,1371,404,106,587,189,70
v1,U,1414,211,350,501,181,70
v1,U,1355,106,331,332,559,69
v1,U,1344,76,383,306,558,69
v1,U,1615,161,147,488,463,69
v1,U,1460,92,255,545,424,69
v1,U,1607,78,344,394,398,69
v1,U,1676,58,320,427,395,69
v1,U,1506,209,255,405,375,69
v1,U,1472,124,274,522,368,69
v1,U,1688,167,336,276,362,69
v1,U,1831,292,130,339,346,69
v1,U,1406,298,207,444,325,69
v1,U,1692,354,209,230,320,69
v1,U,1839,155,381,211,308,69
v1,U,1491,174,340,445,270,69
v1,U,1656,438,198,212,251,69
v1,U,1427,292,365,292,250,69
v1,U,1659,274,266,388,211,69
v1,U,1686,120,301,230,528,68
v1,U,1289,258,327,212,502,68
v1,U,1410,54,487,235,484,68
v1,U,1325,309,213,319,467,68
v1,U,1416,394,212,389,234,68
v1,U,1842,158,215,535,218,68
v1,U,1858,273,203,388,210,68
v1,U,1598,302,208,472,201,68
v1,U,1869,144,95,390,544,67
v1,U,1696,107,134,513,501,67
v1,U,1509,454,53,298,425,67
v1,U,1579,261,172,409,386,67
v1,U,1533,264,270,359,314,67
v1,U,1518,342,261,336,246,67
v1,U,1637,64,438,430,239,67
v1,U,1758,393,113,371,234,67
v1,U,1695,344,206,343,230,67
v1,U,1466,51,291,394,588,66
v1,U,1408,50,247,487,587,66
v1,U,1690,96,303,335,459,66
v1,U,1365,210,404,198,443,66
v1,U,1799,268,152,334,378,66
v1,U,1289,197,488,207,369,66
v1,U,1691,171,129,570,365,66
v1,U,1663,244,73,561,363,66
v1,U,1578,190,346,315,336,66
v1,U,1794,76,385,323,333,66
v1,U,1372,293,351,324,271,66
v1,U,1416,344,143,544,255,66
v1,U,1476,194,391,381,249,66
v1,U,1804,182,188,587,194,66
v1,U,1404,258,158,348,560,65
v1,U,1654,81,351,254,512,65
v1,U,1683,69,230,439,504,65
v1,U,1349,428,167,207,472,65
v1,U,1628,49,355,384,435,65
v1,U,1782,234,48,491,429,65
v1,U,1589,101,362,334,420,65
v1,U,1638,295,193,334,360,65
v1,U,1297,500,127,320,338,65
v1,U,1310,338,143,277,587,64
v1,U,1759,111,47,539,572,64
v1,U,1682,107,61,577,557,64
v1,U,1284,347,195,287,501,64
v1,U,1583,46,369,329,498,64
v1,U,1381,147,320,366,483,64
v1,U,1472,291,45,529,465,64
v1,U,1410,359,176,278,461,64
v1,U,1590,162,310,306,437,64
v1,U,1321,256,274,364,424,64
v1,U,1419,138,300,497,376,64
v1,U,1676,222,313,246,366,64
v1,U,1355,288,233,504,281,64
v1,U,1450,330,325,298,250,64
v1,U,1604,308,159,516,227,64
v1,U,1742,470,188,209,196,64
v1,U,1656,57,270,364,558,63
v1,U,1453,198,190,395,536,63
v1,U,1640,126,186,417,534,63
v1,U,1289,131,359,344,520,63
v1,U,1707,64,282,391,479,63
v1,U,1616,387,45,395,395,63
v1,U,1394,366,191,400,318,63
v1,U,1593,271,270,359,286,63
v1,U,1544,353,149,475,250,63
v1,U,1552,103,360,536,241,63
v1,U,1433,167,230,386,544,62
v1,U,1594,284,176,224,540,62
v1,U,1361,398,214,219,439,62
v1,U,1627,68,507,197,387,62
v1,U,1317,346,396,186,307,62
v1,U,1819,249,186,389,303,62
v1,U,1383,267,260,470,298,62
v1,U,1272,447,112,534,242,62
v1,U,1826,83,293,535,238,62
v1,U,1788,272,318,267,218,62
v1,U,1325,158,267,380,565,61
v1,U,1627,179,208,311,544,61
v1,U,1527,283,101,407,500,61
v1,U,1630,197,147,431,484,61
v1,U,1641,119,369,288,416,61
v1,U,1847,286,116,325,404,61
v1,U,1287,132,318,553,374,61
v1,U,1463,283,199,437,360,61
v1,U,1527,175,455,211,345,61
v1,U,1645,47,439,384,321,61
v1,U,1855,146,335,302,310,61
v1,U,1713,312,274,235,295,61
v1,U,1867,440,149,180,273,61
v1,U,1362,160,502,317,271,61
v1,U,1533,415,86,517,220,61
v1,U,1864,135,90,404,573,60
v1,U,1448,239,148,374,569,60
v1,U,1694,117,131,474,551,60
v1,U,1344,236,200,406,517,60
v1,U,1845,327,173,184,409,60
v1,U,1521,500,144,242,299,60
v1,U,1334,184,430,379,294,60
v1,U,1868,259,130,462,278,60
v1,U,1749,161,222,586,220,60
v1,U,1474,492,51,523,185,60
v1,U,1531,224,238,215,584,59
v1,U,1314,121,299,473,490,59
v1,U,1335,272,159,451,486,59
v1,U,1584,318,113,420,399,59
v1,U,1740,452,110,212,345,59
v1,U,1838,201,234,350,342,59
v1,U,1526,334,289,263,309,59
v1,U,1760,515,81,259,240,59
v1,U,1854,83,393,439,186,59
v1,U,1525,98,386,197,577,58
v1,U,1456,242,270,265,502,58
v1,U,1281,136,292,555,415,58
v1,U,1488,215,309,357,377,58
v1,U,1763,401,53,328,375,58
v1,U,1280,216,427,335,328,58
v1,U,1517,105,412,430,301,58
v1,U,1768,380,97,371,297,58
v1,U,1384,115,352,588,277,58
v1,U,1662,342,97,498,275,58
v1,U,1292,279,351,496,180,58
v1,U,1653,103,105,543,567,57
v1,U,1417,414,142,193,532,57
v1,U,1565,315,131,296,516,57
v1,U,1591,153,241,404,470,57
v1,U,1609,119,299,366,465,57
v1,U,1530,171,401,240,408,57
v1,U,1366,403,179,325,388,57
v1,U,1638,101,245,548,372,57
v1,U,1426,306,291,319,343,57
v1,U,1275,147,333,564,338,57
v1,U,1447,241,221,515,330,57
v1,U,1328,67,396,578,322,57
v1,U,1459,492,175,234,313,57
v1,U,1424,488,195,231,310,57
v1,U,1478,348,371,225,239,57
v1,U,1818,116,311,512,207,57
v1,U,1285,382,85,347,571,56
v1,U,1290,130,208,569,531,56
v1,U,1286,303,70,535,517,56
v1,U,1460,97,393,305,497,56
v1,U,1618,175,297,405,347,56
v1,U,1689,124,397,313,336,56
v1,U,1554,165,336,446,296,56
v1,U,1626,378,87,476,282,56
v1,U,1744,443,95,327,271,56
v1,U,1787,55,501,333,219,56
v1,U,1604,140,108,503,579,55
v1,U,1530,155,76,571,570,55
v1,U,1364,46,440,358,498,55
v1,U,1534,185,132,527,489,55
v1,U,1719,54,221,581,407,55
v1,U,1797,218,129,463,385,55
v1,U,1675,225,188,437,375,55
v1,U,1392,208,463,316,262,55
v1,U,1392,372,200,474,246,55
v1,U,1350,315,268,488,236,55
v1,U,1414,484,207,306,234,55
v1,U,1457,153,368,549,213,55
v1,U,1389,337,435,223,213,55
v1,U,1549,300,280,426,208,55
v1,U,1445,361,188,530,197,55
v1,U,1325,230,348,301,445,54
v1,U,1356,107,365,446,437,54
v1,U,1835,99,264,380,430,54
v1,U,1503,410,235,199,366,54
v1,U,1678,118,358,399,325,54
v1,U,1306,269,263,498,323,54
v1,U,1632,387,221,315,242,54
v1,U,1531,185,427,408,192,54
v1,U,1665,138,416,429,190,54
v1,U,1333,152,484,472,188,54
v1,U,1444,186,285,262,583,53
v1,U,1717,137,238,368,485,53
v1,U,1593,90,200,551,482,53
v1,U,1281,401,59,551,387,53
v1,U,1539,170,289,467,350,53
v1,U,1755,162,252,433,345,53
v1,U,1790,375,166,245,335,53
v1,U,1496,252,439,196,310,53
v1,U,1415,163,456,364,283,53
v1,U,1592,299,398,199,253,53
v1,U,1692,316,369,193,229,53
v1,U,1830,144,502,203,209,53
v1,U,1656,476,147,323,204,53
v1,U,1684,124,226,359,548,52
v1,U,1470,225,230,355,504,52
v1,U,1608,140,301,346,467,52
v1,U,1491,125,211,578,441,52
v1,U,1522,241,318,270,415,52
v1,U,1650,87,380,347,409,52
v1,U,1744,377,68,344,398,52
v1,U,1772,434,138,203,345,52
v1,U,1408,144,302,582,319,52
v1,U,1831,127,397,281,307,52
v1,U,1335,176,467,350,304,52
v1,U,1617,448,200,226,287,52
v1,U,1855,192,300,376,246,52
v1,U,1341,160,371,576,236,52
v1,U,1481,391,208,422,226,52
v1,U,1734,392,196,348,195,52
v1,U,1455,228,175,353,590,51
v1,U,1641,62,219,440,589,51
v1,U,1593,104,216,465,531,51
v1,U,1474,440,129,249,448,51
v1,U,1418,278,347,248,395,51
v1,U,1444,102,472,319,385,51
v1,U,1747,362,93,389,340,51
v1,U,1329,152,415,447,321,51
v1,U,1697,415,187,271,272,51
v1,U,1794,155,488,202,236,51
v1,U,1740,151,412,358,220,51
v1,U,1764,138,88,505,546,50
v1,U,1304,232,246,400,511,50
v1,U,1854,126,92,529,491,50
v1,U,1793,46,376,280,478,50
v1,U,1860,128,283,307,434,50
v1,U,1661,258,183,375,418,50
v1,U,1497,185,456,190,396,50
v1,U,1496,349,294,197,387,50
v1,U,1305,221,381,447,286,50
v1,U,1436,459,100,486,246,50
v1,U,1646,271,452,216,182,50
v1,U,1636,252,113,382,534,49
v1,U,1322,272,85,549,529,49
v1,U,1305,474,180,210,452,49
v1,U,1358,223,400,276,404,49
v1,U,1720,446,115,203,394,49
v1,U,1719,73,229,589,378,49
v1,U,1659,55,404,414,358,49
v1,U,1576,424,200,230,345,49
v1,U,1521,430,45,481,333,49
v1,U,1746,235,370,194,328,49
v1,U,1634,256,371,236,307,49
v1,U,1323,229,423,405,251,49
v1,U,1779,388,180,334,225,49
v1,U,1791,427,83,420,215,49
v1,U,1685,262,296,403,214,49
v1,U,1322,503,330,207,191,49
v1,U,1434,98,392,298,539,48
v1,U,1843,252,54,380,525,48
v1,U,1657,226,148,395,502,48
v1,U,1787,80,289,345,497,48
v1,U,1722,275,246,197,459,48
v1,U,1653,355,199,203,439,48
v1,U,1308,514,114,340,360,48
v1,U,1804,418,81,354,294,48
v1,U,1474,158,362,482,293,48
v1,U,1645,328,297,266,278,48
v1,U,1593,382,208,421,198,48
v1,U,1670,264,131,293,571,47
v1,U,1387,116,192,581,541,47
v1,U,1548,111,223,474,535,47
v1,U,1626,46,374,351,498,47
v1,U,1648,60,353,380,468,47
v1,U,1291,331,198,423,429,47
v1,U,1791,51,482,183,426,47
v1,U,1328,407,232,255,423,47
v1,U,1496,330,183,409,369,47
v1,U,1678,166,244,471,367,47
v1,U,1499,496,128,265,352,47
v1,U,1667,324,181,445,263,47
v1,U,1821,364,125,399,258,47
v1,U,1766,71,405,500,202,47
v1,U,1856,189,50,425,575,46
v1,U,1561,229,146,392,554,46
v1,U,1272,280,236,374,509,46
v1,U,1674,182,131,500,481,46
v1,U,1617,81,281,472,466,46
v1,U,1511,337,108,481,389,46
v1,U,1374,78,468,422,369,46
v1,U,1473,415,213,264,363,46
v1,U,1744,159,382,268,354,46
v1,U,1601,350,119,468,325,46
v1,U,1481,181,331,511,278,46
v1,U,1345,481,205,345,260,46
v1,U,1389,493,299,180,253,46
v1,U,1549,94,458,466,234,46
v1,U,1538,198,480,310,215,46
v1,U,1644,84,394,561,199,46
v1,U,1368,52,383,367,589,45
v1,U,1533,212,62,525,582,45
v1,U,1603,52,295,393,576,45
v1,U,1346,125,398,290,551,45
v1,U,1539,45,427,352,469,45
v1,U,1611,170,162,544,443,45
v1,U,1599,269,281,342,339,45
v1,U,1391,285,364,307,332,45
v1,U,1449,463,66,480,303,45
v1,U,1467,297,190,579,255,45
v1,U,1633,168,382,425,240,45
v1,U,1500,147,487,372,237,45
v1,U,1767,375,65,530,228,45
v1,U,1786,109,312,553,224,45
v1,U,1715,359,275,309,197,45
v1,U,1514,185,370,527,188,45
v1,U,1859,118,189,336,571,44
v1,U,1563,233,251,280,516,44
v1,U,1496,173,252,437,475,44
v1,U,1827,78,457,205,392,44
v1,U,1811,304,127,371,382,44
v1,U,1714,492,82,253,342,44
v1,U,1304,465,306,182,327,44
v1,U,1414,302,296,467,237,44
v1,U,1275,392,401,281,210,44
v1,U,1380,474,356,201,188,44
v1,U,1648,60,339,291,588,43
v1,U,1578,159,329,224,562,43
v1,U,1704,229,79,441,542,43
v1,U,1543,268,191,314,530,43
v1,U,1655,185,121,581,428,43
v1,U,1750,123,196,546,399,43
v1,U,1518,76,363,502,382,43
v1,U,1369,176,418,363,371,43
v1,U,1515,310,166,531,302,43
v1,U,1584,280,398,265,247,43
v1,U,1270,397,386,285,226,43
v1,U,1686,59,420,238,512,42
v1,U,1350,324,113,516,454,42
v1,U,1691,391,70,359,415,42
v1,U,1710,377,78,388,385,42
v1,U,1370,214,250,559,363,42
v1,U,1385,168,493,328,306,42
v1,U,1764,474,141,227,292,42
v1,U,1569,360,272,350,237,42
v1,U,1613,205,447,310,228,42
v1,U,1517,405,305,279,222,42
v1,U,1853,123,284,552,221,42
v1,U,1779,56,411,508,215,42
v1,U,1383,335,419,302,200,42
v1,U,1293,194,402,201,572,41
v1,U,1725,119,131,497,565,41
v1,U,1477,185,184,459,551,41
v1,U,1468,507,56,209,528,41
v1,U,1596,212,50,587,519,41
v1,U,1283,405,54,456,517,41
v1,U,1722,249,100,424,497,41
v1,U,1299,464,174,229,481,41
v1,U,1598,279,256,264,451,41
v1,U,1553,398,159,318,387,41
v1,U,1402,152,442,343,381,41
v1,U,1677,165,263,512,318,41
v1,U,1362,400,321,269,293,41
v1,U,1525,248,453,228,284,41
v1,U,1391,457,55,568,278,41
v1,U,1587,354,295,342,215,41
v1,U,1746,237,379,324,205,41
v1,U,1788,115,137,485,547,40
v1,U,1517,193,238,408,497,40
v1,U,1319,328,326,213,467,40
v1,U,1605,87,409,354,416,40
v1,U,1410,367,335,188,381,40
v1,U,1438,382,203,400,322,40
v1,U,1282,101,434,577,291,40
v1,U,1488,285,225,534,271,40
v1,U,1468,94,310,383,586,39
v1,U,1620,351,85,275,576,39
v1,U,1311,401,86,374,552,39
v1,U,1512,85,313,423,534,39
v1,U,1279,261,262,359,530,39
v1,U,1329,92,375,495,451,39
v1,U,1726,89,348,365,435,39
v1,U,1429,182,512,189,385,39
v1,U,1607,240,203,514,333,39
v1,U,1544,239,406,278,311,39
v1,U,1410,305,429,223,303,39
v1,U,1803,205,420,219,275,39
v1,U,1717,209,217,590,230,39
v1,U,1791,392,133,457,186,39
v2,U,1383,413,150,447,190,90
v2,U,1454,346,122,210,529,90
v2,U,1559,56,290,381,483,90
v2,U,1734,473,65,262,244,90
v2,U,1748,55,403,182,431,90
v2,U,1764,392,50,238,391,90
v2,U,1833,265,93,412,304,90
v2,U,1855,268,58,276,475,90
v2,U,1273,418,121,487,240,89
v2,U,1452,321,184,500,190,89
v2,U,1468,497,64,413,189,89
v2,U,1600,100,148,399,588,89
v2,U,1630,111,418,200,371,89
v2,U,1669,443,51,303,299,89
v2,U,1821,118,122,303,590,89
v2,U,1838,45,442,272,260,89
v2,U,1461,287,265,347,275,88
v2,U,1466,341,72,406,412,88
v2,U,1493,155,279,587,188,88
v2,U,1497,242,242,242,460,88
v2,U,1521,372,156,293,334,88
v2,U,1570,323,83,569,209,88
v2,U,1570,445,91,275,317,88
v2,U,1615,265,353,245,209,88
v2,U,1681,470,75,274,253,88
v2,U,1322,218,221,469,383,87
v2,U,1372,198,433,330,224,87
v2,U,1392,196,391,373,234,87
v2,U,1393,403,58,250,536,87
v2,U,1396,136,369,271,451,87
v2,U,1398,260,402,249,248,87
v2,U,1408,54,439,375,359,87
v2,U,1415,99,412,474,231,87
v2,U,1467,99,380,243,483,87
v2,U,1685,145,320,227,415,87
v2,U,1686,131,166,480,401,87
v2,U,1837,225,153,445,249,87
v2,U,1279,206,486,307,207,86
v2,U,1298,206,319,189,555,86
v2,U,1336,216,462,235,272,86
v2,U,1393,483,83,210,429,86
v2,U,1505,100,443,386,233,86
v2,U,1591,291,207,327,315,86
v2,U,1598,324,114,255,470,86
v2,U,1605,122,265,527,267,86
v2,U,1608,168,357,414,181,86
v2,U,1666,188,301,357,263,86
v2,U,1722,221,280,321,255,86
v2,U,1270,467,140,269,373,85
v2,U,1442,358,68,366,453,85
v2,U,1443,198,246,275,518,85
v2,U,1494,254,77,455,475,85
v2,U,1503,212,197,424,390,85
v2,U,1523,208,263,348,368,85
v2,U,1530,397,65,401,325,85
v2,U,1540,78,251,344,567,85
v2,U,1548,182,321,416,242,85
v2,U,1550,304,253,303,278,85
v2,U,1721,329,76,218,498,85
v2,U,1329,153,432,415,234,84
v2,U,1338,155,131,549,523,84
v2,U,1349,380,287,320,202,84
v2,U,1429,250,240,382,355,84
v2,U,1434,213,321,398,274,84
v2,U,1451,267,239,356,347,84
v2,U,1650,94,218,397,489,84
v2,U,1735,86,286,504,255,84
v2,U,1747,292,162,387,250,84
v2,U,1803,229,111,419,354,84
v2,U,1866,71,242,247,535,84
v2,U,1311,320,45,411,563,83
v2,U,1487,267,119,308,553,83
v2,U,1541,286,124,374,427,83
v2,U,1572,103,352,367,355,83
v2,U,1581,226,359,249,283,83
v2,U,1275,135,457,342,328,82
v2,U,1288,204,270,580,252,82
v2,U,1388,54,364,283,582,82
v2,U,1419,97,298,308,575,82
v2,U,1517,50,433,211,499,82
v2,U,1551,87,299,414,419,82
v2,U,1622,265,161,441,301,82
v2,U,1691,85,155,428,547,82
v2,U,1749,120,247,427,339,82
v2,U,1819,49,270,427,374,82
v2,U,1337,399,141,500,218,81
v2,U,1365,195,319,427,315,81
v2,U,1412,512,108,299,269,81
v2,U,1429,233,342,271,353,81
v2,U,1435,389,285,295,184,81
v2,U,1672,162,352,343,252,81
v2,U,1706,393,253,199,191,81
v2,U,1802,77,306,367,353,81
v2,U,1836,118,209,230,554,81
v2,U,1298,219,249,381,461,80
v2,U,1382,166,305,300,498,80
v2,U,1423,419,59,337,431,80
v2,U,1429,49,295,457,500,80
v2,U,1454,405,291,244,198,80
v2,U,1462,115,237,370,560,80
v2,U,1498,223,206,442,361,80
v2,U,1503,222,300,214,453,80
v2,U,1620,218,284,404,236,80
v2,U,1677,453,69,383,201,80
v2,U,1725,199,103,325,551,80
v2,U,1726,161,221,398,363,80
v2,U,1778,178,164,506,288,80
v2,U,1796,136,319,373,250,80
v2,U,1323,416,120,443,292,79
v2,U,1335,62,370,295,584,79
v2,U,1456,170,244,501,346,79
v2,U,1485,60,380,219,577,79
v2,U,1488,157,199,339,575,79
v2,U,1497,87,215,573,414,79
v2,U,1553,87,340,555,227,79
v2,U,1558,515,46,332,256,79
v2,U,1572,174,69,465,571,79
v2,U,1681,318,64,291,494,79
v2,U,1702,193,91,493,422,79
v2,U,1726,93,355,393,277,79
v2,U,1728,208,214,415,291,79
v2,U,1791,229,258,340,243,79
v2,U,1830,283,212,209,344,79
v2,U,1271,340,327,281,295,78
v2,U,1274,189,402,427,256,78
v2,U,1311,188,341,536,218,78
v2,U,1318,157,263,458,449,78
v2,U,1350,77,408,240,559,78
v2,U,1376,113,485,429,196,78
v2,U,1419,326,121,253,567,78
v2,U,1455,362,72,554,267,78
v2,U,1460,199,210,365,490,78
v2,U,1465,242,258,194,529,78
v2,U,1506,383,113,188,520,78
v2,U,1547,158,203,303,579,78
v2,U,1552,100,435,447,184,78
v2,U,1754,248,361,197,232,78
v2,U,1277,431,110,435,321,77
v2,U,1308,348,156,281,513,77
v2,U,1365,348,87,279,587,77
v2,U,1444,263,245,313,411,77
v2,U,1536,316,102,583,225,77
v2,U,1564,79,383,550,183,77
v2,U,1620,182,87,468,513,77
v2,U,1647,49,293,284,580,77
v2,U,1685,194,299,305,325,77
v2,U,1736,228,222,216,451,77
v2,U,1747,356,58,478,236,77
v2,U,1798,307,257,295,180,77
v2,U,1848,233,116,276,483,77
v2,U,1854,232,226,220,380,77
v2,U,1286,128,470,467,206,76
v2,U,1334,328,178,566,216,76
v2,U,1425,154,323,575,205,76
v2,U,1500,132,48,581,588,76
v2,U,1641,121,158,572,388,76
v2,U,1647,94,311,199,578,76
v2,U,1694,101,237,477,373,76
v2,U,1790,364,117,249,352,76
v2,U,1329,305,407,299,194,75
v2,U,1338,436,296,273,187,75
v2,U,1388,97,499,360,270,75
v2,U,1419,503,113,261,326,75
v2,U,1475,307,127,483,337,75
v2,U,1476,262,147,348,507,75
v2,U,1641,106,311,389,376,75
v2,U,1853,108,303,359,314,75
v2,U,1335,255,426,274,263,74
v2,U,1362,223,419,371,209,74
v2,U,1479,210,78,584,446,74
v2,U,1804,155,278,466,202,74
v2,U,1819,112,166,331,551,74
v2,U,1829,271,87,409,354,74
v2,U,1400,237,319,448,240,73
v2,U,1421,66,375,320,522,73
v2,U,1485,443,75,421,280,73
v2,U,1553,311,172,362,357,73
v2,U,1669,283,69,440,411,73
v2,U,1859,514,74,202,222,73
v2,U,1279,65,440,485,336,72
v2,U,1303,226,287,569,229,72
v2,U,1338,269,329,303,357,72
v2,U,1352,220,485,293,207,72
v2,U,1383,288,314,248,385,72
v2,U,1408,192,324,348,396,72
v2,U,1509,244,68,578,409,72
v2,U,1655,321,209,257,349,72
v2,U,1737,254,58,539,340,72
v2,U,1771,299,121,457,251,72
v2,U,1779,283,314,265,186,72
v2,U,1791,168,226,413,323,72
v2,U,1795,278,213,313,282,72
v2,U,1826,220,294,257,290,72
v2,U,1302,142,341,580,264,71
v2,U,1334,484,117,217,443,71
v2,U,1382,392,280,208,328,71
v2,U,1630,207,209,218,566,71
v2,U,1770,96,186,417,491,71
v2,U,1273,286,159,540,375,70
v2,U,1331,92,494,410,276,70
v2,U,1350,155,218,505,476,70
v2,U,1376,306,275,462,210,70
v2,U,1413,282,368,215,341,70
v2,U,1509,182,200,435,458,70
v2,U,1621,511,60,211,359,70
v2,U,1638,82,303,426,401,70
v2,U,1650,221,359,195,348,70
v2,U,1669,94,382,194,488,70
v2,U,1693,156,114,515,450,70
v2,U,1756,417,103,397,181,70
v2,U,1278,124,332,408,492,69
v2,U,1357,209,377,225,452,69
v2,U,1482,333,92,548,299,69
v2,U,1506,97,312,586,273,69
v2,U,1541,79,277,371,547,69
v2,U,1588,292,376,207,243,69
v2,U,1645,93,164,419,590,69
v2,U,1646,409,171,294,253,69
v2,U,1707,135,138,398,559,69
v2,U,1710,165,323,468,180,69
v2,U,1714,101,96,520,542,69
v2,U,1725,251,83,379,483,69
v2,U,1737,144,224,270,537,69
v2,U,1751,140,492,199,224,69
v2,U,1753,392,111,368,239,69
v2,U,1784,352,212,314,191,69
v2,U,1312,411,57,406,463,68
v2,U,1367,401,263,325,238,68
v2,U,1458,288,302,385,241,68
v2,U,1461,236,242,452,332,68
v2,U,1501,250,115,555,371,68
v2,U,1542,129,272,294,562,68
v2,U,1561,360,96,355,413,68
v2,U,1587,291,305,345,210,68
v2,U,1647,341,348,213,181,68
v2,U,1659,165,181,433,446,68
v2,U,1715,68,406,255,414,68
v2,U,1839,149,247,532,189,68
v2,U,1842,201,72,484,412,68
v2,U,1278,111,432,470,312,67
v2,U,1287,121,374,520,326,67
v2,U,1319,295,330,375,270,67
v2,U,1339,394,243,284,334,67
v2,U,1415,345,229,191,481,67
v2,U,1580,226,228,462,303,67
v2,U,1584,168,347,354,322,67
v2,U,1652,227,127,547,326,67
v2,U,1669,190,205,546,261,67
v2,U,1779,221,411,236,180,67
v2,U,1815,321,73,297,442,67
v2,U,1824,72,323,334,399,67
v2,U,1827,209,354,230,262,67
v2,U,1310,111,456,249,486,66
v2,U,1317,483,81,501,235,66
v2,U,1324,311,385,231,313,66
v2,U,1370,262,404,298,267,66
v2,U,1372,119,346,557,294,66
v2,U,1415,153,349,586,191,66
v2,U,1424,418,97,542,213,66
v2,U,1492,134,450,234,390,66
v2,U,1525,58,428,563,185,66
v2,U,1542,342,296,341,182,66
v2,U,1585,420,50,399,343,66
v2,U,1609,68,407,283,441,66
v2,U,1719,138,357,185,458,66
v2,U,1758,289,182,277,381,66
v2,U,1841,127,179,364,491,66
v2,U,1270,346,151,445,412,65
v2,U,1359,178,332,305,490,65
v2,U,1359,394,70,384,478,65
v2,U,1473,430,124,494,185,65
v2,U,1516,183,256,518,304,65
v2,U,1614,117,355,347,382,65
v2,U,1666,186,362,220,375,65
v2,U,1861,302,66,418,342,65
v2,U,1869,218,182,433,277,65
v2,U,1366,292,61,450,570,64
v2,U,1440,292,216,277,486,64
v2,U,1453,130,368,293,478,64
v2,U,1455,114,330,514,333,64
v2,U,1457,395,287,281,225,64
v2,U,1575,177,190,326,574,64
v2,U,1674,67,342,442,351,64
v2,U,1688,357,59,363,413,64
v2,U,1305,392,369,262,207,63
v2,U,1346,370,148,487,309,63
v2,U,1363,350,179,476,297,63
v2,U,1374,62,301,530,474,63
v2,U,1382,102,331,565,335,63
v2,U,1451,260,102,518,451,63
v2,U,1505,441,54,227,527,63
v2,U,1560,372,68,472,334,63
v2,U,1713,52,382,300,441,63
v2,U,1733,235,322,262,294,63
v2,U,1734,152,377,407,188,63
v2,U,1758,350,127,474,185,63
v2,U,1803,151,150,580,308,63
v2,U,1302,96,396,368,489,62
v2,U,1364,378,193,440,275,62
v2,U,1435,418,130,380,334,62
v2,U,1561,119,98,582,545,62
v2,U,1609,123,449,308,288,62
v2,U,1623,169,256,272,528,62
v2,U,1623,321,314,307,193,62
v2,U,1734,129,213,391,474,62
v2,U,1771,257,240,354,272,62
v2,U,1795,168,115,422,499,62
v2,U,1834,502,129,199,206,62
v2,U,1866,160,201,466,309,62
v2,U,1355,227,279,430,385,61
v2,U,1382,166,357,552,226,61
v2,U,1428,94,374,414,420,61
v2,U,1458,54,341,495,429,61
v2,U,1534,55,315,452,472,61
v2,U,1625,73,471,324,308,61
v2,U,1662,464,58,397,249,61
v2,U,1710,46,209,497,507,61
v2,U,1732,98,316,575,192,61
v2,U,1733,144,325,197,491,61
v2,U,1815,45,448,377,237,61
v2,U,1867,420,199,221,189,61
v2,U,1294,133,459,371,353,60
v2,U,1392,270,167,587,312,60
v2,U,1413,321,287,262,382,60
v2,U,1449,396,125,465,286,60
v2,U,1466,224,138,500,471,60
v2,U,1471,281,226,263,498,60
v2,U,1472,270,118,499,431,60
v2,U,1512,324,159,479,296,60
v2,U,1569,296,165,207,573,60
v2,U,1571,391,81,467,296,60
v2,U,1696,265,92,468,400,60
v2,U,1810,138,189,590,267,60
v2,U,1297,209,384,374,350,59
v2,U,1298,368,167,405,401,59
v2,U,1341,416,265,274,303,59
v2,U,1347,354,123,562,303,59
v2,U,1383,367,200,218,502,59
v2,U,1422,49,323,472,508,59
v2,U,1431,63,464,277,477,59
v2,U,1491,380,331,280,183,59
v2,U,1539,105,376,451,317,59
v2,U,1551,164,509,192,296,59
v2,U,1555,320,213,377,310,59
v2,U,1592,186,278,430,338,59
v2,U,1597,309,79,408,466,59
v2,U,1601,302,141,225,568,59
v2,U,1614,182,272,532,239,59
v2,U,1632,77,378,491,270,59
v2,U,1639,362,93,299,459,59
v2,U,1778,337,93,378,350,59
v2,U,1866,67,396,342,297,59
v2,U,1319,118,361,341,538,58
v2,U,1345,227,378,266,421,58
